 	X	Y
1076	156.47209	1682.9241
1077	156.8792	1680.4574
1078	157.28627	1677.9438
1079	157.89679	1674.0433
1080	158.30379	1671.3983
1081	158.71078	1668.7684
1082	159.32129	1664.7836
1083	159.72833	1661.9993
1084	160.1354	1659.1271
1085	160.74612	1654.7675
1086	161.15332	1651.8336
1087	161.76419	1647.3916
1088	162.17151	1644.3954
1089	162.57886	1641.3419
1090	163.18996	1636.6613
1091	163.5974	1633.5083
1092	164.00487	1630.3348
1093	164.61609	1625.4817
1094	165.02359	1622.177
1095	165.43112	1618.8452
1096	166.04245	1613.8102
1097	166.45003	1610.4004
1098	166.85765	1606.9358
1099	167.46916	1601.6373
1100	167.87692	1598.038
1101	168.48866	1592.5392
1102	168.89656	1588.8076
1103	169.30452	1585.0417
1104	169.91653	1579.3632
1105	170.32462	1575.5386
1106	170.73271	1571.6635
1107	171.3449	1565.7782
1108	171.75302	1561.8351
1109	172.16116	1557.8711
1110	172.77336	1551.8373
1111	173.18149	1547.7627
1112	173.58961	1543.6743
1113	174.20181	1537.5095
1114	174.60994	1533.3472
1115	175.0181	1529.1387
1116	175.63037	1522.7402
1117	176.0386	1518.418
1118	176.65103	1511.851
1119	177.05939	1507.42
1120	177.46782	1502.9729
1121	178.08057	1496.28
1122	178.48912	1491.7767
1123	178.89775	1487.238
1124	179.50941	1480.3855
1125	179.91527	1475.7993
1126	180.32088	1471.2583
1127	180.92882	1464.4465
1128	181.33374	1459.8905
1129	181.73837	1455.3098
1130	182.34491	1448.3943
1131	182.74907	1443.7556
1132	183.3552	1436.7728
1133	183.75926	1432.1216
1134	184.16336	1427.4713
1135	184.76971	1420.4667
1136	185.1741	1415.7833
1137	185.57863	1411.1078
1138	186.18594	1404.1067
1139	186.59125	1399.4298
1140	187.2	1392.4
1141	187.60654	1387.722
1142	188.01508	1383.0399
1143	188.63025	1376.0026
1144	189.04039	1371.3175
1145	189.45055	1366.6403
1146	190.06578	1359.6466
1147	190.47594	1355.0037
1148	190.88611	1350.3801
1149	191.50136	1343.504
1150	191.91156	1338.9736
1151	192.32176	1334.4844
1152	192.9371	1327.8162
1153	193.34735	1323.4192
1154	193.75761	1319.0692
1155	194.373	1312.6381
1156	194.78325	1308.4153
1157	195.19348	1304.2452
1158	195.80876	1298.0808
1159	196.21889	1294.0347
1160	196.62897	1290.0497
1161	197.24397	1284.1992
1162	197.6539	1280.384
1163	198.26865	1274.8037
1164	198.6784	1271.1903
1165	199.0881	1267.6676
1166	199.70255	1262.5527
1167	200.11214	1259.2545
1168	200.5217	1256.0479
1169	201.13603	1251.414
1170	201.54558	1248.4432
1171	201.95512	1245.5682
1172	202.56946	1241.4368
1173	202.979	1238.8049
1174	203.38855	1236.2744
1175	204.00284	1232.6759
1176	204.41232	1230.4119
1177	204.82176	1228.2574
1178	205.43587	1225.2328
1179	205.84521	1223.3542
1180	206.25452	1221.5853
1181	206.8684	1219.1353
1182	207.27759	1217.6359
1183	207.68675	1216.2422
1184	208.30046	1214.349
1185	208.70956	1213.2173
1186	209.11865	1212.1885
1187	209.73228	1210.8333
1188	210.14134	1210.0499
1189	210.75493	1209.0453
1190	211.16396	1208.4825
1191	211.57294	1208.0007
1192	212.18123	1207.4248
1193	212.58606	1207.1293
1194	212.99042	1206.8998
1195	213.59622	1206.6691
1196	213.99979	1206.5836
1197	214.4031	1206.543
1198	215.0075	1206.4731
1199	215.41014	1206.4116
1200	216.01384	1206.3052
1201	216.41624	1206.2316
1202	216.81871	1206.1625
1203	217.42253	1206.0815
1204	217.82521	1206.0513
1205	218.42946	1206.0525
1206	218.8332	1206.0894
1207	219.23764	1206.1217
1208	219.84486	1206.1027
1209	220.25127	1206.0396
1210	220.65878	1205.9313
1211	221.26994	1205.6764
1212	221.67732	1205.4392
1213	222.08464	1205.1434
1214	222.69554	1204.5813
1215	223.10274	1204.1246
1216	223.7135	1203.3206
1217	224.12064	1202.7104
1218	224.52779	1202.0447
1219	225.13852	1200.9448
1220	225.54572	1200.1454
1221	225.95294	1199.2957
1222	226.56387	1197.9337
1223	226.97124	1196.9717
1224	227.37863	1195.9685
1225	227.9898	1194.3916
1226	228.39731	1193.2988
1227	229.00862	1191.6141
1228	229.4162	1190.4705
1229	229.8238	1189.3164
1230	230.43524	1187.5742
1231	230.8429	1186.4106
1232	231.25056	1185.2498
1233	231.8621	1183.5223
1234	232.26982	1182.3854
1235	232.67758	1181.2642
1236	233.28925	1179.6188
1237	233.69708	1178.5516
1238	234.10497	1177.5122
1239	234.71686	1176.0106
1240	235.12483	1175.0509
1241	235.53285	1174.1268
1242	236.14491	1172.8116
1243	236.55298	1171.9844
1244	237.16505	1170.82
1245	237.57307	1170.096
1246	237.98108	1169.4148
1247	238.593	1168.4747
1248	239.00089	1167.9027
1249	239.40872	1167.3743
1250	240.02039	1166.6631
1251	240.4281	1166.2432
1252	240.83577	1165.8662
1253	241.4472	1165.38
1254	241.8548	1165.1064
1255	242.26237	1164.8711
1256	242.87372	1164.5852
1257	243.28128	1164.4364
1258	243.89264	1164.2709
1259	244.30023	1164.1948
1260	244.70784	1164.1422
1261	245.31927	1164.0979
1262	245.72693	1164.0847
1263	246.13458	1164.079
1264	246.74611	1164.0734
1265	247.15381	1164.0648
1266	247.56154	1164.0475
1267	248.17015	1163.9976
1268	248.57394	1163.9445
1269	249.17839	1163.8291
1270	249.58084	1163.7253
1271	249.98299	1163.5977
1272	250.58562	1163.3566
1273	250.98715	1163.1599
1274	251.38864	1162.9327
1275	251.9908	1162.5331
1276	252.39212	1162.2269
1277	252.99414	1161.7081
1278	253.39572	1161.3225
1279	253.7975	1160.905
1280	254.40086	1160.219
1281	254.80363	1159.7219
1282	255.40881	1158.9174
1283	255.81299	1158.3427
1284	256.21777	1157.7383
1285	256.82608	1156.7786
1286	257.23236	1156.1053
1287	257.64053	1155.4052
1288	258.25513	1154.31
1289	258.6649	1153.5562
1290	259.07468	1152.7858
1291	259.68945	1151.6045
1292	260.0993	1150.8031
1293	260.50916	1149.9933
1294	261.12393	1148.7688
1295	261.53375	1147.9497
1296	262.14844	1146.7236
1297	262.55817	1145.9119
1298	262.96786	1145.1074
1299	263.57916	1143.9265
1300	263.9852	1143.1586
1301	264.39032	1142.4088
1302	264.99652	1141.3236
1303	265.40054	1140.6276
1304	265.8045	1139.9551
1305	266.41022	1138.9927
1306	266.81393	1138.3834
1307	267.4194	1137.5201
1308	267.82306	1136.9789
1309	268.22678	1136.4652
1310	268.83344	1135.7434
1311	269.23923	1135.2927
1312	269.6456	1134.8651
1313	270.25754	1134.2617
1314	270.66614	1133.8818
1315	271.27893	1133.3394
1316	271.68744	1132.9913
1317	272.09592	1132.6505
1318	272.7086	1132.1475
1319	273.11703	1131.8136
1320	273.52548	1131.4777
1321	274.13812	1130.9646
1322	274.5466	1130.6138
1323	274.95505	1130.254
1324	275.56778	1129.6951
1325	275.9763	1129.3082
1326	276.3848	1128.9089
1327	276.99756	1128.2855
1328	277.40607	1127.853
1329	277.81458	1127.407
1330	278.4273	1126.7113
1331	278.8358	1126.2291
1332	279.24426	1125.7318
1333	279.85693	1124.9554
1334	280.26535	1124.4164
1335	280.87793	1123.5734
1336	281.2863	1122.9877
1337	281.69464	1122.3837
1338	282.30707	1121.4454
1339	282.7121	1120.805
1340	283.11624	1120.1515
1341	283.72012	1119.1492
1342	284.1224	1118.4655
1343	284.5244	1117.7709
1344	285.12695	1116.7108
1345	285.52838	1115.9934
1346	286.13007	1114.9031
1347	286.5309	1114.1683
1348	286.93158	1113.4282
1349	287.53235	1112.3098
1350	287.9328	1111.5593
1351	288.53354	1110.4268
1352	288.9341	1109.6682
1353	289.33484	1108.9077
1354	289.9362	1107.765
1355	290.33734	1107.0027
1356	290.93954	1105.8585
1357	291.34204	1105.0936
1358	291.7472	1104.3229
1359	292.35675	1103.159
1360	292.7631	1102.3788
1361	293.37256	1101.1998
1362	293.77887	1100.4075
1363	294.18518	1099.6101
1364	294.79465	1098.4045
1365	295.20096	1097.5946
1366	295.60727	1096.7797
1367	296.2153	1095.551
1368	296.6182	1094.7306
1369	297.02026	1093.9064
1370	297.62256	1092.6669
1371	298.02368	1091.8422
1372	298.62476	1090.6064
1373	299.02527	1089.781
1374	299.42566	1088.9531
1375	300.02634	1087.7063
1376	300.42697	1086.8715
1377	301.02847	1085.6135
1378	301.42987	1084.7719
1379	301.83167	1083.93
1380	302.43524	1082.6696
1381	302.83838	1081.8313
1382	303.4443	1080.577
1383	303.85196	1079.7375
1384	304.25964	1078.9005
1385	304.8712	1077.6464
1386	305.27893	1076.8105
1387	305.68668	1075.9781
1388	306.29834	1074.7408
1389	306.70612	1073.9231
1390	307.1139	1073.1101
1391	307.72552	1071.8954
1392	308.1333	1071.0869
1393	308.54102	1070.2788
1394	309.15256	1069.0677
1395	309.5572	1068.2689
1396	310.16345	1067.0824
1397	310.5669	1066.3081
1398	310.97125	1065.5508
1399	311.58243	1064.447
1400	311.98984	1063.7379
1401	312.3972	1063.0461
1402	313.0082	1062.0298
1403	313.4155	1061.3625
1404	314.02646	1060.3762
1405	314.43375	1059.725
1406	314.84106	1059.0746
1407	315.45206	1058.0981
1408	315.8594	1057.449
1409	316.26678	1056.8019
1410	316.87363	1055.8389
1411	317.2775	1055.195
1412	317.68045	1054.5463
1413	318.28403	1053.5613
1414	318.6859	1052.8992
1415	319.28824	1051.9075
1416	319.68954	1051.2574
1417	320.09067	1050.6239
1418	320.69226	1049.709
1419	321.0934	1049.1232
1420	321.6954	1048.284
1421	322.097	1047.7505
1422	322.49887	1047.234
1423	323.10242	1046.4795
1424	323.5054	1045.9828
1425	324.11108	1045.2374
1426	324.51605	1044.7341
1427	324.9251	1044.2185
1428	325.5387	1043.4323
1429	325.94778	1042.9023
1430	326.35687	1042.3724
1431	326.97046	1041.5874
1432	327.37952	1041.0743
1433	327.7885	1040.5704
1434	328.39777	1039.8342
1435	328.80054	1039.35
1436	329.20258	1038.8643
1437	329.80435	1038.1366
1438	330.20477	1037.6533
1439	330.80463	1036.9305
1440	331.2042	1036.4502
1441	331.60358	1035.9712
1442	332.20245	1035.253
1443	332.60162	1034.771
1444	333.20047	1034.0321
1445	333.5998	1033.5161
1446	333.99918	1032.9718
1447	334.59854	1032.1052
1448	334.99838	1031.5017
1449	335.59885	1030.566
1450	335.9998	1029.923
1451	336.40134	1029.258
1452	337.006	1028.196
1453	337.411	1027.4404
1454	338.02118	1026.2458
1455	338.42792	1025.4154
1456	338.83466	1024.5591
1457	339.44476	1023.218
1458	339.8515	1022.2725
1459	340.25827	1021.2847
1460	340.8684	1019.75134
1461	341.2752	1018.70483
1462	341.88544	1017.08435
1463	342.288	1015.9824
1464	342.65198	1014.9759
1465	343.1446	1013.6114
1466	343.6769	1012.13385
1467	344.12766	1010.8665
1468	344.59555	1009.53064
1469	345.1326	1007.9607
1470	345.6106	1006.5491
1471	346.0348	1005.30493
1472	346.51233	1003.91
1473	347.0278	1002.38385
1474	347.4492	1001.1176
1475	347.93365	999.6601
1476	348.42044	998.2034
1477	348.91785	996.68555
1478	349.38885	995.18726
1479	349.90552	993.4682
1480	350.33395	991.9865
1481	350.8661	990.0816
1482	351.32306	988.3971
1483	351.77097	986.738
1484	352.26392	984.93054
1485	352.77332	983.05225
1486	353.26086	981.20996
1487	353.73392	979.37054
1488	354.19525	977.5292
1489	354.655	975.6518
1490	355.1709	973.50037
1491	355.6579	971.43243
1492	356.13297	969.3867
1493	356.6033	967.34076
1494	357.06992	965.29626
1495	357.549	963.15625
1496	358.0151	960.9932
1497	358.52435	958.5742
1498	358.99106	956.3963
1499	359.48013	954.137
1500	359.9659	951.82117
